route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
A,25713483,"Le Pont-de-Claix, L'Etoile",1234567-MEHD00_ST6_0_HI2122,0,SEM_A_3,1,2
4,26332269,"Eybens, Le Verderet",1234567-MEHS05_ST5_5_HI2122,0,SEM_C4_1,1,2
4,26342779,"Grenoble, Victor Hugo",12345-MEILVI03_ST21_3_HI2122,1,SEM_C4_2,1,2
12,25641178,"Saint-Martin-d'Hères, Les Alloves",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_12_1,1,2
22,26020953,"Saint-Égrève, Saint Egrève Gare",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,0,SEM_22_1,1,2
1,26304633,"Meylan, Maupertuis",12345-MSHLVH05_ST8_5_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C1_2,1,2
A,25863157,"Le Pont-de-Claix, L'Etoile",12345-MEILVI02_ST21_2_HI2122,0,SEM_A_3,1,2
14,26015684,"Grenoble, Verdun - Préfecture",12345-MAVLV01_ST21_1_HI2122,0,SEM_14_1,1,2
A,25714062,"Le Pont-de-Claix, L'Etoile",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_A_3,1,2
3,25877350,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,1,SEM_C3_2,1,2
B,25807118,"Gières, Plaine des Sports",1234567-MGHD03_ST6_3_HI2122,0,SEM_B_1,1,2
A,26351533,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
1,25762490,"Meylan, Maupertuis",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,0,SEM_C1_2,1,2
B,26107236,"Grenoble, Oxford",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_B_2,1,2
C,25810207,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2122,0,SEM_C_1,1,2
D,26228874,"Saint-Martin-d'Hères, Les Taillées - Universités",1234567-MGHD03_ST6_3_HI2122,0,SEM_D_1,1,2
3,26356392,"Grenoble, Victor Hugo",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,0,SEM_C3_1,1,2
19,25702781,"Sassenage, L'Ovalie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_19_2,1,2
E,25679124,"Fontanil-Cornillon, Palluel",1234567-MGHS01_ST5_1_HI2122,1,SEM_E_1,1,2
3,26342621,"Échirolles, Centre du graphisme",12345-MEILVI03_ST21_3_HI2122,1,SEM_C3_2,1,2
16,26137647,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_16_2,1,2
E,26335916,"Fontanil-Cornillon, Palluel",1234567-MGHS05_ST5_5_HI2122,1,SEM_E_1,1,2
20,25700503,"Sassenage, Les Engenières",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,1,SEM_20_4,1,2
2,26016229,"Claix, Pont Rouge",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_C2_2,1,2
15,25801348,"Grenoble, Verdun - Préfecture",12345-MAVLV01_ST21_1_HI2122,1,SEM_15_10,1,2
50,26272562,"Fontaine, La Poya",12345-MFVLV02c_ST21_2_HI2122,0,SEM_50_2,1,2
14,25972322,"Gières, Gières Gare - Universités",1234567-MAHS01_ST5_1_HI2122,1,SEM_14_2,1,2
21,25800059,"Seyssins, Le Prisme",12345-MAVLV01_ST21_1_HI2122,1,SEM_21_2,1,2
5,25938093,"Grenoble, Palais de Justice - Gare",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C5_1,1,2
C,25810122,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2122,0,SEM_C_1,1,2
14,25972291,"Grenoble, Verdun - Préfecture",1234567-MAHS01_ST5_1_HI2122,0,SEM_14_1,1,2
B,25866793,"Gières, Plaine des Sports",12345-MGHLV13_ST0_13_HI2122,0,SEM_B_1,1,2
E,25847574,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
15,25799250,"Domène, Chenevières",1234567-MAHS01_ST5_1_HI2122,0,SEM_15_8,1,2
12,25634501,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122-MEHS05_ST5_5_HI2122,1,SEM_12_1,1,2
6,26318772,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH06_ST5_6_HI2122,1,,1,2
E,25847600,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
1,25713206,"Meylan, Maupertuis",1234567-MSHSAH05_ST5_5_HI2122,0,SEM_C1_2,1,2
1,26308241,"Grenoble, Cité Jean Macé",12345-MSILV02_ST21_2_HI2122,1,SEM_C1_4,1,2
22,25700808,"Saint-Égrève, Saint Egrève Gare",1234567-MSHDF02_ST6_2_HI2122,0,SEM_22_3,1,2
13,26155065,"Poisat, Cimetière Intercommunal",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_13_5,1,2
1,26090314,"Montbonnot-Saint-Martin, Pré de l'Eau",1234567-MSHSAH03_ST5_3_HI2122,0,SEM_C1_6,1,2
6,26308564,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV02_ST21_2_HI2122,1,,1,2
C,26146778,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_C_1,1,2
12,25641337,"Saint-Martin-d'Hères, Les Alloves",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_12_1,1,2
E,25847604,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
46,25635646,"Varces-Allières-et-Risset, Rond-Point de l'Europe",1234567-MFHS03_ST5_3_HI2122,1,SEM_46_6,1,2
16,26137745,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_16_2,1,2
1,25785592,"Meylan, Maupertuis",1234567-MSHDF02_ST6_2_HI2122,0,SEM_C1_2,1,2
6,26308623,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV02_ST21_2_HI2122,1,,1,2
E,26248427,"Fontanil-Cornillon, Palluel",1234567-MGHS04_ST5_4_HI2122,1,SEM_E_1,1,2
1,25762588,"Grenoble, Cité Jean Macé",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,1,SEM_C1_5,1,2
13,25633856,"Poisat, Cimetière Intercommunal",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122-MEHS05_ST5_5_HI2122,0,SEM_13_5,1,2
6,25943555,"Grenoble, Oxford",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,0,,1,2
1,26304660,"Grenoble, Cité Jean Macé",12345-MSHLVH05_ST8_5_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C1_5,1,2
12,25924721,"Eybens, Maisons Neuves",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_12_9,1,2
A,26296535,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
C,26249064,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2122,1,SEM_C_2,1,2
E,25947422,"Grenoble, Louise Michel",12345-MGHLV19_ST0_19_HI2122,0,SEM_E_2,1,2
3,25632189,"Échirolles, Centre du graphisme",1234567-MEHD00_ST6_0_HI2122,1,SEM_C3_2,1,2
C,25810189,"Seyssins, Le Prisme",1234567-MGHS01_ST5_1_HI2122,1,SEM_C_2,1,2
16,25700071,"Le Pont-de-Claix, Gendarmerie",1234567-MSHDF02_ST6_2_HI2122,1,SEM_16_2,1,2
E,25717249,"Grenoble, Louise Michel",12345-MGHLV21_ST0_21_HI2122,0,SEM_E_2,1,2
E,25947330,"Fontanil-Cornillon, Palluel",12345-MGHLV19_ST0_19_HI2122,1,SEM_E_5,1,2
B,26355180,"Gières, Plaine des Sports",12345-MGHLV20_ST0_20_HI2122,0,SEM_B_1,1,2
E,26095716,"Grenoble, Louise Michel",12345-MGHLV13_ST0_13_HI2122,0,SEM_E_2,1,2
46,26271879,"Varces-Allières-et-Risset, Rond-Point de l'Europe",12345-MFVLV02c_ST21_2_HI2122,1,SEM_46_6,1,2
49,25996093,"Seyssins, Clinique du Dauphiné",12345-MFHLV10c_ST0_10_HI2122,0,SEM_49_1,1,2
5,25743969,"Gières, Universités - Biologie",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,1,SEM_C5_2,1,2
13,26155147,"Meylan, Lycée du Grésivaudan",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_13_2,1,2
7,26309010,"Échirolles, Comboire",12345-MSILV02_ST21_2_HI2122,1,SEM_C7_2,1,2
6,26318823,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH06_ST5_6_HI2122,1,,1,2
15,25799304,"Grenoble, Verdun - Préfecture",1234567-MAHS01_ST5_1_HI2122,1,SEM_15_11,1,2
5,25785702,"Grenoble, Palais de Justice - Gare",1234567-MSHDF02_ST6_2_HI2122,0,SEM_C5_1,1,2
1,25785570,"Meylan, Maupertuis",1234567-MSHDF02_ST6_2_HI2122,0,SEM_C1_2,1,2
6,26308587,"Grenoble, Oxford",12345-MSILV02_ST21_2_HI2122,0,,1,2
A,26296522,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
42,25832434,"La Tronche, Grand Sablon",12345-MFHLV10c_ST0_10_HI2122,0,SEM_42_2,1,2
6,25943483,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,1,,1,2
22,25700902,"Grenoble, Oxford",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_22_2,1,2
15,25801279,"Domène, Les Arnauds",12345-MAVLV01_ST21_1_HI2122,0,SEM_15_13,1,2
1,25762546,"Meylan, Maupertuis",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,0,SEM_C1_2,1,2
6,26140386,"Grenoble, Oxford",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,,1,2
1,26028746,"Grenoble, Cité Jean Macé",12345-MSILV01_ST21_1_HI2122,1,SEM_C1_1,1,2
49,25832845,"Seyssins, Clinique - Portail",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,0,SEM_49_1,1,2
6,26318763,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH06_ST5_6_HI2122,1,,1,2
C,26368318,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV20_ST0_20_HI2122,0,SEM_C_1,1,2
E,26095695,"Fontanil-Cornillon, Palluel",12345-MGHLV13_ST0_13_HI2122,1,SEM_E_1,1,2
20,25700486,"Veurey-Voroize, La Rive",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,1,SEM_20_4,1,2
2,26016234,"Claix, Pont Rouge",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_C2_2,1,2
4,26012858,"Grenoble, Victor Hugo",12345-MEILVI02_ST21_2_HI2122,1,SEM_C4_2,1,2
C,25858499,"Seyssins, Le Prisme",12345-MGHLV13_ST0_13_HI2122,1,SEM_C_2,1,2
1,25762519,"Grenoble, Cité Jean Macé",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,1,SEM_C1_1,1,2
3,25877199,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,1,SEM_C3_2,1,2
5,25785781,"Gières, Universités - Biologie",1234567-MSHDF02_ST6_2_HI2122,1,SEM_C5_2,1,2
D,25718673,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS01_ST5_1_HI2122-MGHS04_ST5_4_HI2122-MGHS05_ST5_5_HI2122,1,SEM_D_2,1,2
3,26322306,"Échirolles, Centre du graphisme",1234567-MEHS05_ST5_5_HI2122,1,SEM_C3_2,1,2
D,26228883,"Saint-Martin-d'Hères, Les Taillées - Universités",1234567-MGHD03_ST6_3_HI2122,0,SEM_D_1,1,2
1,26318484,"Meylan, Maupertuis",1234567-MSHSAH06_ST5_6_HI2122,0,SEM_C1_2,1,2
4,25876764,"Grenoble, Victor Hugo",12345-MEHLV08_ST8_8_HI2122-MEHW08_ST11_8_HI2122,1,SEM_C4_2,1,2
C,26368217,"Seyssins, Le Prisme",12345-MGHLV20_ST0_20_HI2122,1,SEM_C_2,1,2
1,26304698,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH05_ST8_5_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C1_6,1,2
14,25972307,"Gières, Gières Gare - Universités",1234567-MAHS01_ST5_1_HI2122,1,SEM_14_2,1,2
13,26155172,"Poisat, Cimetière Intercommunal",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_13_1,1,2
22,25700802,"Grenoble, Oxford",1234567-MSHDF02_ST6_2_HI2122,1,SEM_22_2,1,2
B,26235424,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_B_1,1,2
5,25938134,"Gières, Universités - Biologie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C5_2,1,2
E,25716859,"Fontanil-Cornillon, Palluel",12345-MGHLV21_ST0_21_HI2122,1,SEM_E_1,1,2
3,26012779,"Échirolles, Centre du graphisme",12345-MEILVI02_ST21_2_HI2122,1,SEM_C3_2,1,2
D,25718716,"Saint-Martin-d'Hères, Les Taillées - Universités",1234567-MGHS01_ST5_1_HI2122-MGHS04_ST5_4_HI2122-MGHS05_ST5_5_HI2122,0,SEM_D_4,1,2
1,26028756,"Grenoble, Cité Jean Macé",12345-MSILV01_ST21_1_HI2122,1,SEM_C1_5,1,2
12,25924632,"Saint-Martin-d'Hères, Les Alloves",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,1,SEM_12_1,1,2
6,26007113,"Grenoble, Oxford",12345-MSILV01_ST21_1_HI2122,0,,1,2
5,25938121,"Gières, Universités - Biologie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C5_2,1,2
C,26146874,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_C_1,1,2
4,26322046,"Eybens, Le Verderet",1234567-MEHS05_ST5_5_HI2122,0,SEM_C4_1,1,2
E,25679176,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
A,26296745,"Le Pont-de-Claix, L'Etoile",1234567-MEHS04_ST5_4_HI2122,0,SEM_A_3,1,2
6,25785892,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHDF02_ST6_2_HI2122,1,,1,2
4,25876693,"Grenoble, Victor Hugo",12345-MEHLV08_ST8_8_HI2122-MEHW08_ST11_8_HI2122,1,SEM_C4_2,1,2
E,26335776,"Grenoble, Louise Michel",1234567-MGHS05_ST5_5_HI2122,0,SEM_E_2,1,2
4,25632294,"Eybens, Le Verderet",1234567-MEHD00_ST6_0_HI2122,0,SEM_C4_1,1,2
B,25806998,"Gières, Plaine des Sports",1234567-MGHD03_ST6_3_HI2122,0,SEM_B_1,1,2
C,26228667,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHD03_ST6_3_HI2122,0,SEM_C_1,1,2
22,25700736,"Saint-Égrève, Saint Egrève Gare",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,0,SEM_22_3,1,2
B,26354905,"Gières, Plaine des Sports",12345-MGHLV20_ST0_20_HI2122,0,SEM_B_1,1,2
26,25663706,"Le Gua, Les Saillants",12345-MFHLV10c_ST0_10_HI2122,0,,1,2
15,25801328,"Grenoble, Verdun - Préfecture",12345-MAVLV01_ST21_1_HI2122,1,SEM_15_11,1,2
4,26356471,"Grenoble, Victor Hugo",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,1,SEM_C4_2,1,2
3,26342772,"Échirolles, Centre du graphisme",12345-MEILVI03_ST21_3_HI2122,1,SEM_C3_2,1,2
13,26155108,"Meylan, Lycée du Grésivaudan",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_13_2,1,2
4,25877264,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,1,SEM_C4_2,1,2
A,25806524,"Fontaine, La Poya",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122,1,SEM_A_4,1,2
A,26351501,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
1,25762526,"Meylan, Maupertuis",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,0,SEM_C1_2,1,2
A,25713755,"Le Pont-de-Claix, L'Etoile",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_A_3,1,2
1,26090331,"Meylan, Maupertuis",1234567-MSHSAH03_ST5_3_HI2122,0,SEM_C1_2,1,2
26,26269963,"Saint-Georges-de-Commiers, St-G.-de-Commiers Gare",12345-MFVLV02c_ST21_2_HI2122,0,SEM_26_4,1,2
A,25863803,"Le Pont-de-Claix, L'Etoile",12345-MEILVI02_ST21_2_HI2122,0,SEM_A_3,1,2
A,25806608,"Fontaine, La Poya",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122,1,SEM_A_4,1,2
14,26015443,"Gières, Gières Gare - Universités",12345-MAHLV04_ST0_4_HI2122,1,SEM_14_2,1,2
46,25635601,"Saint-Paul-de-Varces, Place",12345-MFHLV10c_ST0_10_HI2122,0,SEM_46_5,1,2
A,26351197,"Fontaine, La Poya",12345-MEILVI03_ST21_3_HI2122,1,SEM_A_4,1,2
E,25847461,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
C,25858555,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV13_ST0_13_HI2122,0,SEM_C_1,1,2
19,26021468,"Sassenage, L'Ovalie",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_19_2,1,2
6,26140350,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,,1,2
A,26296447,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
7,26001874,"Échirolles, Comboire",12345-MSILV01_ST21_1_HI2122,1,SEM_C7_2,1,2
4,25632236,"Eybens, Le Verderet",1234567-MEHD00_ST6_0_HI2122,0,SEM_C4_1,1,2
3,26322019,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,0,SEM_C3_1,1,2
1,26318514,"Meylan, Maupertuis",1234567-MSHSAH06_ST5_6_HI2122,0,SEM_C1_2,1,2
2,26246684,"Claix, Pont Rouge",1234567-MEHS04_ST5_4_HI2122,0,SEM_C2_2,1,2
16,25699587,"Meylan, Lycée du Grésivaudan",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,0,SEM_16_1,1,2
B,26107238,"Grenoble, Oxford",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_B_2,1,2
2,26246998,"Grenoble, Louise Michel",1234567-MEHS04_ST5_4_HI2122,1,SEM_C2_1,1,2
A,26351289,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
4,26342710,"Grenoble, Victor Hugo",12345-MEILVI03_ST21_3_HI2122,1,SEM_C4_2,1,2
3,26342562,"Échirolles, Centre du graphisme",12345-MEILVI03_ST21_3_HI2122,1,SEM_C3_2,1,2
7,26136219,"Échirolles, Comboire",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C7_2,1,2
47,26210234,"Varces-Allières-et-Risset, Risset",12345-MFHLV10c_ST0_10_HI2122,1,SEM_47_2,1,2
5,25938117,"Gières, Universités - Biologie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C5_2,1,2
16,26137672,"Corenc, Montfleury",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_16_1,1,2
E,25847353,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
A,26351506,"Fontaine, La Poya",12345-MEILVI03_ST21_3_HI2122,1,SEM_A_4,1,2
42,25829498,"La Tronche, Grand Sablon",1234567-MFHD00_ST6_0_HI2122-MFHD01_ST6_1_HI2122,0,SEM_42_2,1,2
4,26342808,"Grenoble, Victor Hugo",12345-MEILVI03_ST21_3_HI2122,1,SEM_C4_2,1,2
B,26107270,"Gières, Plaine des Sports",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_B_1,1,2
C,26354575,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS05_ST5_5_HI2122,0,SEM_C_1,1,2
25,26021079,"Le Gua, Les Saillants",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,0,SEM_25_1,1,2
4,25877167,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,1,SEM_C4_2,1,2
7,26136149,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C7_1,1,2
A,26296697,"Le Pont-de-Claix, L'Etoile",1234567-MEHS04_ST5_4_HI2122,0,SEM_A_3,1,2
6,26007074,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV01_ST21_1_HI2122,1,,1,2
5,26307918,"Grenoble, Palais de Justice - Gare",12345-MSILV02_ST21_2_HI2122,0,SEM_C5_1,1,2
14,26015516,"Gières, Gières Gare - Universités",12345-MAHLV04_ST0_4_HI2122,1,SEM_14_2,1,2
4,26012598,"Eybens, Le Verderet",12345-MEILVI02_ST21_2_HI2122,0,SEM_C4_1,1,2
E,25847545,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
5,26307835,"Grenoble, Palais de Justice - Gare",12345-MSILV02_ST21_2_HI2122,0,SEM_C5_1,1,2
A,25863261,"Fontaine, La Poya",12345-MEILVI02_ST21_2_HI2122,1,SEM_A_4,1,2
6,26308550,"Grenoble, Oxford",12345-MSILV02_ST21_2_HI2122,0,,1,2
3,26356099,"Échirolles, Centre du graphisme",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,1,SEM_C3_2,1,2
A,25806587,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122,0,SEM_A_3,1,2
B,25808941,"Grenoble, Oxford",1234567-MGHS01_ST5_1_HI2122,1,SEM_B_2,1,2
25,26021093,"Grenoble, Colonel Dumont",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_25_2,1,2
B,26355155,"Grenoble, Oxford",12345-MGHLV20_ST0_20_HI2122,1,SEM_B_2,1,2
67,25485516,"Eybens, Collège des Saules",12345-MFHLV10c_ST0_10_HI2122,0,SEM_67_2,1,2
6,26320584,"Grenoble, Oxford",1234567-MSHSAH06_ST5_6_HI2122,0,,1,2
B,26107478,"Gières, Plaine des Sports",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_B_1,1,2
E,26335879,"Grenoble, Louise Michel",1234567-MGHS05_ST5_5_HI2122,0,SEM_E_2,1,2
A,26352053,"Fontaine, La Poya",1234567-MEHS05_ST5_5_HI2122,1,SEM_A_4,1,2
E,25947822,"Fontanil-Cornillon, Palluel",12345-MGHLV19_ST0_19_HI2122,1,SEM_E_5,1,2
22,25700895,"Grenoble, Oxford",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_22_2,1,2
67,25485555,"Herbeys, Le Chollet",12345-MFVLV01c_ST21_1_HI2122,1,SEM_67_1,1,2
16,26137655,"Meylan, Lycée du Grésivaudan",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_16_1,1,2
1,26090282,"Grenoble, Cité Jean Macé",1234567-MSHSAH03_ST5_3_HI2122,1,SEM_C1_1,1,2
65,25485446,"Vizille, Le Péage",12345-MFHLV10c_ST0_10_HI2122,0,SEM_65_6,1,2
12,25924658,"Saint-Martin-d'Hères, Les Alloves",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,1,SEM_12_1,1,2
